title,category,ausbildung,ams_id,slug,salary_min_eur,salary_max_eur,outlook_text,outlook_trend,employment_sectors,url
Betriebslogistikkaufmann/Betriebslogistikkauffrau,,,3329,3329-Betriebslogistikkaufmann~Betriebslogistikkauffrau,2190,2190,,neutral,,https://www.berufslexikon.at/berufe/3329-Betriebslogistikkaufmann~Betriebslogistikkauffrau/
Betriebslogistikkaufmann/Betriebslogistikkauffrau,,,3545,3545-Betriebslogistikkaufmann~Betriebslogistikkauffrau,2190,2960,,neutral,,https://www.berufslexikon.at/berufe/3545-Betriebslogistikkaufmann~Betriebslogistikkauffrau/
Betriebspdagoge/Betriebspdagogin,,,2258,2258-Betriebspdagoge~Betriebspdagogin,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2258-Betriebspdagoge~Betriebspdagogin/
BetriebsprueferIn,,,3779,3779-BetriebsprueferIn,2750,2750,,neutral,,https://www.berufslexikon.at/berufe/3779-BetriebsprueferIn/
BetriebstechnikerIn,,,2099,2099-BetriebstechnikerIn,2460,2930,,neutral,,https://www.berufslexikon.at/berufe/2099-BetriebstechnikerIn/
BetriebswirtIn,,,2563,2563-BetriebswirtIn,2800,2800,,neutral,,https://www.berufslexikon.at/berufe/2563-BetriebswirtIn/
BetriebswirtIn Ernaehrungsmanagement Versorgungsmanagement,,,3016,3016-BetriebswirtIn-Ernaehrungsmanagement-Versorgungsmanagement,,,,neutral,,https://www.berufslexikon.at/berufe/3016-BetriebswirtIn-Ernaehrungsmanagement-Versorgungsmanagement/
BetrugsbekaempferIn,,,3780,3780-BetrugsbekaempferIn,2210,2210,,neutral,,https://www.berufslexikon.at/berufe/3780-BetrugsbekaempferIn/
BewaehrungshelferIn,,,2075,2075-BewaehrungshelferIn,3110,3110,,neutral,,https://www.berufslexikon.at/berufe/2075-BewaehrungshelferIn/
BewegungstherapeutIn,,,2969,2969-BewegungstherapeutIn,2070,2070,,neutral,,https://www.berufslexikon.at/berufe/2969-BewegungstherapeutIn/
BibliothekarIn,,,2447,2447-BibliothekarIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2447-BibliothekarIn/
BibliothekarIn,,,2840,2840-BibliothekarIn,2370,2370,,neutral,,https://www.berufslexikon.at/berufe/2840-BibliothekarIn/
Bid ManagerIn,,,3721,3721-Bid-ManagerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/3721-Bid-ManagerIn/
Bid_ManagerIn,,,3757,3757-Bid_ManagerIn,3010,3490,,neutral,,https://www.berufslexikon.at/berufe/3757-Bid_ManagerIn/
BikeGuide,,,3792,3792-BikeGuide,,,,neutral,,https://www.berufslexikon.at/berufe/3792-BikeGuide/
BildhauerIn,,,91,91-BildhauerIn,,,,neutral,,https://www.berufslexikon.at/berufe/91-BildhauerIn/
BildhauerIn,,,1768,1768-BildhauerIn,2110,2470,,neutral,,https://www.berufslexikon.at/berufe/1768-BildhauerIn/
BildhauerIn,,,2323,2323-BildhauerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2323-BildhauerIn/
BildmischerIn,,,3063,3063-BildmischerIn,2690,2690,,neutral,,https://www.berufslexikon.at/berufe/3063-BildmischerIn/
BildtechnikerIn,,,3064,3064-BildtechnikerIn,2760,2760,,neutral,,https://www.berufslexikon.at/berufe/3064-BildtechnikerIn/
BildungscontrollerIn,,,5860,5860-BildungscontrollerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/5860-BildungscontrollerIn/
BildungsforscherIn,,,3065,3065-BildungsforscherIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/3065-BildungsforscherIn/
BildungsmanagerIn,,,3353,3353-BildungsmanagerIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/3353-BildungsmanagerIn/
BilleteurIn,,,2841,2841-BilleteurIn,1690,1690,,neutral,,https://www.berufslexikon.at/berufe/2841-BilleteurIn/
BIM ModelliererIn,,,3797,3797-BIM-ModelliererIn,2710,2710,,neutral,,https://www.berufslexikon.at/berufe/3797-BIM-ModelliererIn/
BIM ProjektmanagerIn,,,3798,3798-BIM-ProjektmanagerIn,3480,3480,,neutral,,https://www.berufslexikon.at/berufe/3798-BIM-ProjektmanagerIn/
BIM ProjektmanagerIn,,,3804,3804-BIM-ProjektmanagerIn,2710,3180,,neutral,,https://www.berufslexikon.at/berufe/3804-BIM-ProjektmanagerIn/
BIMPractitioner,,,3796,3796-BIMPractitioner,2710,2710,,neutral,,https://www.berufslexikon.at/berufe/3796-BIMPractitioner/
Biobauer/Biobaeuerin,,,1946,1946-Biobauer~Biobaeuerin,2060,2460,,neutral,,https://www.berufslexikon.at/berufe/1946-Biobauer~Biobaeuerin/
BiochemikerIn,,,1729,1729-BiochemikerIn,2460,3400,,neutral,,https://www.berufslexikon.at/berufe/1729-BiochemikerIn/
BioinformatikerIn,,,2439,2439-BioinformatikerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2439-BioinformatikerIn/
Biologe/Biologin,,,2597,2597-Biologe~Biologin,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2597-Biologe~Biologin/
BiomedizinischeR AnalytikerIn,,,2453,2453-BiomedizinischeR-AnalytikerIn,2070,2070,,neutral,,https://www.berufslexikon.at/berufe/2453-BiomedizinischeR-AnalytikerIn/
BionikerIn,,,2995,2995-BionikerIn,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2995-BionikerIn/
BiophysikerIn,,,3066,3066-BiophysikerIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/3066-BiophysikerIn/
Biotechnologe/Biotechnologin,,,2626,2626-Biotechnologe~Biotechnologin,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2626-Biotechnologe~Biotechnologin/
Biotechnologe/Biotechnologin,,,3596,3596-Biotechnologe~Biotechnologin,2260,3400,,neutral,,https://www.berufslexikon.at/berufe/3596-Biotechnologe~Biotechnologin/
BioverfahrenstechnikerIn,,,2655,2655-BioverfahrenstechnikerIn,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2655-BioverfahrenstechnikerIn/
BlechblasinstrumentenerzeugerIn,,,15,15-BlechblasinstrumentenerzeugerIn,,,,neutral,,https://www.berufslexikon.at/berufe/15-BlechblasinstrumentenerzeugerIn/
BloggerIn,,,3556,3556-BloggerIn,2320,2320,,neutral,,https://www.berufslexikon.at/berufe/3556-BloggerIn/
BodenlegerIn,,,18,18-BodenlegerIn,,,,neutral,,https://www.berufslexikon.at/berufe/18-BodenlegerIn/
Bodyguard,,,2888,2888-Bodyguard,2120,2120,,neutral,,https://www.berufslexikon.at/berufe/2888-Bodyguard/
BoersenhaendlerIn,,,3012,3012-BoersenhaendlerIn,3270,3270,,neutral,,https://www.berufslexikon.at/berufe/3012-BoersenhaendlerIn/
BohrarbeiterIn,,,2759,2759-BohrarbeiterIn,2510,2510,,neutral,,https://www.berufslexikon.at/berufe/2759-BohrarbeiterIn/
Boot und SchiffbautechnikerIn,,,1852,1852-Boot-und-SchiffbautechnikerIn,2620,2900,,neutral,,https://www.berufslexikon.at/berufe/1852-Boot-und-SchiffbautechnikerIn/
BootbauerIn,,,20,20-BootbauerIn,2110,2110,,neutral,,https://www.berufslexikon.at/berufe/20-BootbauerIn/
BordtechnikerIn,,,2896,2896-BordtechnikerIn,3290,3290,,neutral,,https://www.berufslexikon.at/berufe/2896-BordtechnikerIn/
BotanikerIn,,,2598,2598-BotanikerIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2598-BotanikerIn/
BrautechnikerIn GetraenketechnikerIn,,,21,21-BrautechnikerIn-GetraenketechnikerIn,2320,2320,,neutral,,https://www.berufslexikon.at/berufe/21-BrautechnikerIn-GetraenketechnikerIn/
Brief undPaketzustellerIn,,,2897,2897-Brief-undPaketzustellerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2897-Brief-undPaketzustellerIn/
BrunnenbauerIn GrundbauerIn,,,22,22-BrunnenbauerIn-GrundbauerIn,3100,3100,,neutral,,https://www.berufslexikon.at/berufe/22-BrunnenbauerIn-GrundbauerIn/
BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin Schwerpunkt_BuchbinderIn,,,3582,3582-BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin-Schwerpunkt_BuchbinderIn,2150,2150,,neutral,,https://www.berufslexikon.at/berufe/3582-BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin-Schwerpunkt_BuchbinderIn/
BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin Schwerpunkt_Buchfertigungstechnik,,,3583,3583-BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin-Schwerpunkt_Buchfertigungstechnik,2150,2150,,neutral,,https://www.berufslexikon.at/berufe/3583-BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin-Schwerpunkt_Buchfertigungstechnik/
BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin Schwerpunkt_Postpresstechnologie,,,3584,3584-BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin-Schwerpunkt_Postpresstechnologie,2150,2150,,neutral,,https://www.berufslexikon.at/berufe/3584-BuchbindetechnikerIn_und_Postpresstechnologe_Postpresstechnologin-Schwerpunkt_Postpresstechnologie/
BuchhalterIn,,,1747,1747-BuchhalterIn,2190,3400,,neutral,,https://www.berufslexikon.at/berufe/1747-BuchhalterIn/
BuchwirtschafterIn MedienwirtschafterIn Buchgrosshandel Pressegrosshandel,,,259,259-BuchwirtschafterIn-MedienwirtschafterIn-Buchgrosshandel-Pressegrosshandel,,,,neutral,,https://www.berufslexikon.at/berufe/259-BuchwirtschafterIn-MedienwirtschafterIn-Buchgrosshandel-Pressegrosshandel/
BuchwirtschafterIn MedienwirtschafterIn Buchhandel Musikalienhandel,,,258,258-BuchwirtschafterIn-MedienwirtschafterIn-Buchhandel-Musikalienhandel,,,,neutral,,https://www.berufslexikon.at/berufe/258-BuchwirtschafterIn-MedienwirtschafterIn-Buchhandel-Musikalienhandel/
BuchwirtschafterIn MedienwirtschafterIn Verlag,,,260,260-BuchwirtschafterIn-MedienwirtschafterIn-Verlag,2060,2060,,neutral,,https://www.berufslexikon.at/berufe/260-BuchwirtschafterIn-MedienwirtschafterIn-Verlag/
BuechsenmacherIn,,,24,24-BuechsenmacherIn,2880,2880,,neutral,,https://www.berufslexikon.at/berufe/24-BuechsenmacherIn/
BuehnenarbeiterIn,,,2842,2842-BuehnenarbeiterIn,2060,2060,,neutral,,https://www.berufslexikon.at/berufe/2842-BuehnenarbeiterIn/
BuehnenbildnerIn,,,2344,2344-BuehnenbildnerIn,2470,2470,,neutral,,https://www.berufslexikon.at/berufe/2344-BuehnenbildnerIn/
BuerogehilfIn,,,2768,2768-BuerogehilfIn,1910,1910,,neutral,,https://www.berufslexikon.at/berufe/2768-BuerogehilfIn/
Buerokaufmann/Buerokauffrau,,,25,25-Buerokaufmann~Buerokauffrau,2190,2190,,neutral,,https://www.berufslexikon.at/berufe/25-Buerokaufmann~Buerokauffrau/
Buffetkraft Schankkraft,,,2776,2776-Buffetkraft-Schankkraft,,,,neutral,,https://www.berufslexikon.at/berufe/2776-Buffetkraft-Schankkraft/
Business AnalystIn,,,2573,2573-Business-AnalystIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2573-Business-AnalystIn/
Business Development ManagerIn,,,2500,2500-Business-Development-ManagerIn,2800,2800,,neutral,,https://www.berufslexikon.at/berufe/2500-Business-Development-ManagerIn/
ButlerIn,,,3588,3588-ButlerIn,3800,3800,,neutral,,https://www.berufslexikon.at/berufe/3588-ButlerIn/
ByzantinistIn NeograezistIn,,,2301,2301-ByzantinistIn-NeograezistIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2301-ByzantinistIn-NeograezistIn/
CAD KonstrukteurIn,,,3068,3068-CAD-KonstrukteurIn,3340,3340,,neutral,,https://www.berufslexikon.at/berufe/3068-CAD-KonstrukteurIn/
CAD KonstrukteurIn Fahrzeugbau,,,3688,3688-CAD-KonstrukteurIn-Fahrzeugbau,2890,3350,,neutral,,https://www.berufslexikon.at/berufe/3688-CAD-KonstrukteurIn-Fahrzeugbau/
CAD TechnikerIn,,,1925,1925-CAD-TechnikerIn,3320,3350,,neutral,,https://www.berufslexikon.at/berufe/1925-CAD-TechnikerIn/
CAD TechnikerIn,,,3695,3695-CAD-TechnikerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3695-CAD-TechnikerIn/
CAD TechnikerIn Elektronik,,,1926,1926-CAD-TechnikerIn-Elektronik,2880,2930,,neutral,,https://www.berufslexikon.at/berufe/1926-CAD-TechnikerIn-Elektronik/
Callcenter Agent,,,2803,2803-Callcenter-Agent,1990,1990,,neutral,,https://www.berufslexikon.at/berufe/2803-Callcenter-Agent/
Callcenter_Agent,,,1723,1723-Callcenter_Agent,1990,2480,,neutral,,https://www.berufslexikon.at/berufe/1723-Callcenter_Agent/
CAM TechnikerIn,,,2055,2055-CAM-TechnikerIn,1970,3130,,neutral,,https://www.berufslexikon.at/berufe/2055-CAM-TechnikerIn/
CampingplatzwartIn,,,3221,3221-CampingplatzwartIn,2100,2100,,neutral,,https://www.berufslexikon.at/berufe/3221-CampingplatzwartIn/
Category_ManagerIn,,,3759,3759-Category_ManagerIn,2470,2810,,neutral,,https://www.berufslexikon.at/berufe/3759-Category_ManagerIn/
Category_ManagerIn,,,3760,3760-Category_ManagerIn,2800,2800,,neutral,,https://www.berufslexikon.at/berufe/3760-Category_ManagerIn/
Catering ManagerIn,,,1864,1864-Catering-ManagerIn,2150,2270,,neutral,,https://www.berufslexikon.at/berufe/1864-Catering-ManagerIn/
CateringmitarbeiterIn,,,3771,3771-CateringmitarbeiterIn,,,,neutral,,https://www.berufslexikon.at/berufe/3771-CateringmitarbeiterIn/
Change ManagerIn,,,2499,2499-Change-ManagerIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2499-Change-ManagerIn/
CharakterzeichnerIn_ComiczeichnerIn,,,3069,3069-CharakterzeichnerIn_ComiczeichnerIn,,,,neutral,,https://www.berufslexikon.at/berufe/3069-CharakterzeichnerIn_ComiczeichnerIn/
ChemielabortechnikerIn,,,3732,3732-ChemielabortechnikerIn,1970,3420,,neutral,,https://www.berufslexikon.at/berufe/3732-ChemielabortechnikerIn/
ChemieverfahrenstechnikerIn,,,28,28-ChemieverfahrenstechnikerIn,1970,1970,,neutral,,https://www.berufslexikon.at/berufe/28-ChemieverfahrenstechnikerIn/
ChemieverfahrenstechnikerIn,,,3733,3733-ChemieverfahrenstechnikerIn,1970,3130,,neutral,,https://www.berufslexikon.at/berufe/3733-ChemieverfahrenstechnikerIn/
ChemikerIn,,,1732,1732-ChemikerIn,2460,3400,,neutral,,https://www.berufslexikon.at/berufe/1732-ChemikerIn/
ChemikerIn,,,2643,2643-ChemikerIn,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2643-ChemikerIn/
ChemikerIn Analytische Chemie,,,1733,1733-ChemikerIn-Analytische-Chemie,2460,3400,,neutral,,https://www.berufslexikon.at/berufe/1733-ChemikerIn-Analytische-Chemie/
ChemikerIn Analytische Chemie,,,2649,2649-ChemikerIn-Analytische-Chemie,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2649-ChemikerIn-Analytische-Chemie/
ChemikerIn Anorganische Chemie,,,1734,1734-ChemikerIn-Anorganische-Chemie,2460,3400,,neutral,,https://www.berufslexikon.at/berufe/1734-ChemikerIn-Anorganische-Chemie/
ChemikerIn Anorganische Chemie,,,2646,2646-ChemikerIn-Anorganische-Chemie,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2646-ChemikerIn-Anorganische-Chemie/
ChemikerIn Organische Chemie,,,1736,1736-ChemikerIn-Organische-Chemie,2460,3400,,neutral,,https://www.berufslexikon.at/berufe/1736-ChemikerIn-Organische-Chemie/
ChemikerIn Organische Chemie,,,2648,2648-ChemikerIn-Organische-Chemie,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2648-ChemikerIn-Organische-Chemie/
ChemikerIn Physikalische Chemie,,,1737,1737-ChemikerIn-Physikalische-Chemie,2460,3400,,neutral,,https://www.berufslexikon.at/berufe/1737-ChemikerIn-Physikalische-Chemie/
ChemikerIn Physikalische Chemie,,,2650,2650-ChemikerIn-Physikalische-Chemie,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/2650-ChemikerIn-Physikalische-Chemie/
ChemikerIn_fuer_GreenChemistry,,,3831,3831-ChemikerIn_fuer_GreenChemistry,2890,2890,,neutral,,https://www.berufslexikon.at/berufe/3831-ChemikerIn_fuer_GreenChemistry/
ChemikerIn_fuer_Technische_Chemie,,,3731,3731-ChemikerIn_fuer_Technische_Chemie,2460,3400,,neutral,,https://www.berufslexikon.at/berufe/3731-ChemikerIn_fuer_Technische_Chemie/
ChemotechnikerIn,,,3734,3734-ChemotechnikerIn,1970,3130,,neutral,,https://www.berufslexikon.at/berufe/3734-ChemotechnikerIn/
ChirurgieinstrumentenerzeugerIn,,,29,29-ChirurgieinstrumentenerzeugerIn,2880,2880,,neutral,,https://www.berufslexikon.at/berufe/29-ChirurgieinstrumentenerzeugerIn/
Chocolatier_Chocolatiere,,,3631,3631-Chocolatier_Chocolatiere,1750,1750,,neutral,,https://www.berufslexikon.at/berufe/3631-Chocolatier_Chocolatiere/
ChoreografIn,,,2360,2360-ChoreografIn,,,,neutral,,https://www.berufslexikon.at/berufe/2360-ChoreografIn/
Chronologe/Chronologin,,,2228,2228-Chronologe~Chronologin,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/2228-Chronologe~Chronologin/
Circular_Engineer,,,3864,3864-Circular_Engineer,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/3864-Circular_Engineer/
Clinical Monitor,,,3072,3072-Clinical-Monitor,3710,3710,,neutral,,https://www.berufslexikon.at/berufe/3072-Clinical-Monitor/
Cloud Engineer %28m w%29,,,3656,3656-Cloud-Engineer-%28m-w%29,2340,2480,,neutral,,https://www.berufslexikon.at/berufe/3656-Cloud-Engineer-%28m-w%29/
CloudArchitect,,,5844,5844-CloudArchitect,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/5844-CloudArchitect/
CNC MaschinenbedienerIn,,,3716,3716-CNC-MaschinenbedienerIn,2260,2260,,neutral,,https://www.berufslexikon.at/berufe/3716-CNC-MaschinenbedienerIn/
Coach,,,2561,2561-Coach,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/2561-Coach/
Coach,,,2930,2930-Coach,2170,2170,,neutral,,https://www.berufslexikon.at/berufe/2930-Coach/
Community Interpreter,,,3073,3073-Community-Interpreter,,,,neutral,,https://www.berufslexikon.at/berufe/3073-Community-Interpreter/
Compliance ManagerIn,,,3296,3296-Compliance-ManagerIn,3060,3060,,neutral,,https://www.berufslexikon.at/berufe/3296-Compliance-ManagerIn/
Compositing Artist,,,3338,3338-Compositing-Artist,2690,2690,,neutral,,https://www.berufslexikon.at/berufe/3338-Compositing-Artist/
Computer AnimationsdesignerIn,,,3074,3074-Computer-AnimationsdesignerIn,2760,2760,,neutral,,https://www.berufslexikon.at/berufe/3074-Computer-AnimationsdesignerIn/
ComputerlinguistIn,,,3075,3075-ComputerlinguistIn,2700,2700,,neutral,,https://www.berufslexikon.at/berufe/3075-ComputerlinguistIn/
ComputermathematikerIn,,,2628,2628-ComputermathematikerIn,3270,3270,,neutral,,https://www.berufslexikon.at/berufe/2628-ComputermathematikerIn/
Content Creator,,,3730,3730-Content-Creator,2320,3180,,neutral,,https://www.berufslexikon.at/berufe/3730-Content-Creator/
Content ManagerIn,,,3003,3003-Content-ManagerIn,2760,2760,,neutral,,https://www.berufslexikon.at/berufe/3003-Content-ManagerIn/
Content ManagerIn,,,3599,3599-Content-ManagerIn,2320,3180,,neutral,,https://www.berufslexikon.at/berufe/3599-Content-ManagerIn/
ControllerIn,,,1750,1750-ControllerIn,2460,3490,,neutral,,https://www.berufslexikon.at/berufe/1750-ControllerIn/
ControllerIn,,,2553,2553-ControllerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2553-ControllerIn/
Creative Director,,,2177,2177-Creative-Director,2230,2330,,neutral,,https://www.berufslexikon.at/berufe/2177-Creative-Director/
Creative Director,,,2353,2353-Creative-Director,2410,2410,,neutral,,https://www.berufslexikon.at/berufe/2353-Creative-Director/
Croupier/Croupire,,,2777,2777-Croupier~Croupire,2740,2740,,neutral,,https://www.berufslexikon.at/berufe/2777-Croupier~Croupire/
Customer Relationship ManagerIn,,,2503,2503-Customer-Relationship-ManagerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2503-Customer-Relationship-ManagerIn/
Customer Relationship ManagerIn,,,5824,5824-Customer-Relationship-ManagerIn,2190,2800,,neutral,,https://www.berufslexikon.at/berufe/5824-Customer-Relationship-ManagerIn/
DachdeckerIn,,,30,30-DachdeckerIn,2880,2880,,neutral,,https://www.berufslexikon.at/berufe/30-DachdeckerIn/
DaF LektorIn,,,3076,3076-DaF-LektorIn,2760,2760,,neutral,,https://www.berufslexikon.at/berufe/3076-DaF-LektorIn/
Data Warehouse ManagerIn,,,3002,3002-Data-Warehouse-ManagerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/3002-Data-Warehouse-ManagerIn/
Data Warehouse ManagerIn,,,3645,3645-Data-Warehouse-ManagerIn,2190,2480,,neutral,,https://www.berufslexikon.at/berufe/3645-Data-Warehouse-ManagerIn/
DataScientist,,,3852,3852-DataScientist,2800,2800,,neutral,,https://www.berufslexikon.at/berufe/3852-DataScientist/
DatenbankadministratorIn,,,1762,1762-DatenbankadministratorIn,2340,2480,,neutral,,https://www.berufslexikon.at/berufe/1762-DatenbankadministratorIn/
DatenbankadministratorIn,,,2748,2748-DatenbankadministratorIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2748-DatenbankadministratorIn/
DatenbankentwicklerIn,,,1763,1763-DatenbankentwicklerIn,2340,2480,,neutral,,https://www.berufslexikon.at/berufe/1763-DatenbankentwicklerIn/
DatenbankentwicklerIn,,,2747,2747-DatenbankentwicklerIn,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2747-DatenbankentwicklerIn/
DatenschutzbeauftragteR,,,5832,5832-DatenschutzbeauftragteR,,,,neutral,,https://www.berufslexikon.at/berufe/5832-DatenschutzbeauftragteR/
Datensicherheitsexperte expertin,,,2749,2749-Datensicherheitsexperte-expertin,3010,3010,,neutral,,https://www.berufslexikon.at/berufe/2749-Datensicherheitsexperte-expertin/
Datensicherheitsexperte/Datensicherheitsexpertin,,,3644,3644-Datensicherheitsexperte~Datensicherheitsexpertin,3010,3180,,neutral,,https://www.berufslexikon.at/berufe/3644-Datensicherheitsexperte~Datensicherheitsexpertin/
DekorateurIn,,,2804,2804-DekorateurIn,,,,neutral,,https://www.berufslexikon.at/berufe/2804-DekorateurIn/
DenkmalpflegerIn,,,3077,3077-DenkmalpflegerIn,3050,3050,,neutral,,https://www.berufslexikon.at/berufe/3077-DenkmalpflegerIn/
DeponiewartIn,,,2919,2919-DeponiewartIn,2460,2460,,neutral,,https://www.berufslexikon.at/berufe/2919-DeponiewartIn/
DeponiewartIn,,,3532,3532-DeponiewartIn,2460,3130,,neutral,,https://www.berufslexikon.at/berufe/3532-DeponiewartIn/
DesignerIn,,,2329,2329-DesignerIn,,,,neutral,,https://www.berufslexikon.at/berufe/2329-DesignerIn/
DesinfektionsassistentIn,,,3320,3320-DesinfektionsassistentIn,2060,2060,,neutral,,https://www.berufslexikon.at/berufe/3320-DesinfektionsassistentIn/
